ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,9,113,product,oil pastels.png,374.9911764001008,378.9982547000982,4.007078299997374,
1006,9,114,fixation,fixation.png,379.007854500087,380.2089539000299,1.2010993999429047,
1006,9,115,info,oil pastels_03.png,380.22711939993314,387.2383069000207,7.011187500087544,
1006,9,116,fixation,fixation.png,387.2490250999108,388.4816477999557,1.2326227000448853,
1006,9,117,question,preference,389.7910776999779,391.30228250008076,,1.5111006000079215
1006,9,118,fixation,fixation.png,391.31197650008835,392.7581543000415,1.4461777999531478,
1006,9,119,question,credibility_EX,394.3744212000165,394.6748983999714,,0.3002670998685062
1006,9,120,fixation,fixation.png,394.68436149996705,395.3800415000878,0.6956800001207739,
1006,9,121,question,credibility_general,398.0603936999105,398.33082600007765,,0.27026120014488697
1006,9,122,fixation,fixation.png,398.34066269989125,398.9166570000816,0.5759943001903594,
1006,9,123,question,credibility_CON,401.0917412999552,401.47510110004805,,0.3831408000551164
1006,9,124,fixation,fixation.png,401.4840941999573,402.6537482999265,1.1696540999691933,
1006,9,125,question,credibility_PEER,405.2237032998819,405.5141123000067,,0.290290400153026
1006,9,126,fixation,fixation.png,405.52311170008034,407.0229642998893,1.4998525998089463,
1006,10,127,product,cup ramen.png,407.0414426000789,411.04976950003766,4.0083268999587744,
1006,10,128,fixation,fixation.png,411.06446509994566,412.2686755999457,1.2042105000000447,
1006,10,129,info,cup ramen_02.png,412.28784679993987,419.29960489994846,7.011758100008592,
1006,10,130,fixation,fixation.png,419.3133324000519,420.46358309988864,1.1502506998367608,
1006,10,131,question,credibility_general,426.2704737999011,427.0527888999786,,0.7821182000916451
1006,10,132,fixation,fixation.png,427.06363780004904,427.8747298999224,0.8110920998733491,
1006,10,133,question,credibility_EX,429.7556491999421,430.67512860009447,,0.9193696000147611
1006,10,134,fixation,fixation.png,430.68495659995824,431.4965929000173,0.8116363000590354,
1006,10,135,question,credibility_PEER,433.4364326999057,433.79518930008635,,0.3585887001827359
1006,10,136,fixation,fixation.png,433.80454139993526,435.2572856999468,1.4527443000115454,
1006,10,137,question,preference,436.28297220007516,436.77863209997304,,0.4954315999057144
1006,10,138,fixation,fixation.png,436.7880180000793,437.55306000006385,0.7650419999845326,
1006,10,139,question,credibility_CON,440.1536403000355,440.3996133999899,,0.24585770000703633
1006,10,140,fixation,fixation.png,440.4097297000699,441.0991583999712,0.6894286999013275,
1006,11,141,product,wax seal kit.png,441.1187332000118,445.12171399989165,4.002980799879879,
1006,11,142,fixation,fixation.png,445.13251330005005,446.2913679999765,1.1588546999264508,
